id,time_gx,time,gx,gy,gz,accx,accy,accz,ax,ay,az,mx,my,mz_mpu-temp,mz,mpu-temp,temperature,pressure_worldtime,pressure,worldtime,,
927,245.3258972,245.325897,245,24,-971,13104,14216,-328,0.799805,0.867676,-0.02002,0,0,0,0,0,19.15, 977.820.0, 977.82,0.0,0,0
928,245.655289-965,245.655289,-965,-672,-1466,10644,10024,-604,0.649658,0.611816,-0.036865,0,0,1,0,1,18.92, 978.160.0, 978.16,0.0,0,0
929,245.9212495,245.921249,453,365,-777,11676,11560,204,0.712646,0.705566,0.012451,0,0,1,0,1,18.92, 977.770.0, 977.77,0.0,0,0
930,246.187210-338,246.18721,-338,-375,1246,10264,12252,-420,0.626465,0.747803,-0.025635,0,0,0,0,0,18.92, 977.770.0, 977.77,0.0,0,0
931,246.461182-327,246.461182,-327,961,1478,10712,10644,-628,0.653809,0.649658,-0.03833,0,0,2,0,2,18.81, 978.010.0, 978.01,0.0,0,0
932,246.727127-1283,246.727127,-1283,-28,179,11604,8308,-36,0.708252,0.50708,-0.002197,0,0,1,0,1,18.81, 977.810.0, 977.81,0.0,0,0
933,246.993118-2826,246.993118,-2826,-875,-719,11456,11100,-716,0.699219,0.67749,-0.043701,0,0,1,0,1,18.81, 977.810.0, 977.81,0.0,0,0
934,247.259079-511,247.259079,-511,-438,1108,12760,11320,268,0.778809,0.690918,0.016357,0,0,1,0,1,18.71, 977.920.0, 977.92,0.0,0,0
935,247.518250-98,247.51825,-98,-1723,930,12760,14124,404,0.778809,0.862061,0.024658,0,0,2,0,2,18.71, 977.730.0, 977.73,0.0,0,0
936,247.784454-1412,247.784454,-1412,-2184,300,8412,9124,-1052,0.513428,0.556885,-0.064209,0,0,1,0,1,18.71, 977.730.0, 977.73,0.0,0,0
937,248.114944-912,248.114944,-912,-633,-1394,13400,14080,-716,0.817871,0.859375,-0.043701,0,0,1,0,1,18.99, 977.260.0, 977.26,0.0,0,0
938,248.380890-980,248.38089,-980,-1022,412,10496,11296,-2020,0.640625,0.689453,-0.123291,0,0,1,0,1,18.99, 977.720.0, 977.72,0.0,0,0
939,248.686447-14,248.686447,-14,-416,-1013,12196,15444,-432,0.744385,0.942627,-0.026367,0,0,1,0,1,18.99, 977.720.0, 977.72,0.0,0,0
940,248.952423-264,248.952423,-264,-495,632,11576,11584,-800,0.706543,0.707031,-0.048828,0,0,1,0,1,19.14, 977.520.0, 977.52,0.0,0,0
941,249.2184306,249.21843,55,172,-696,9764,13508,-1440,0.595947,0.824463,-0.087891,0,0,1,0,1,19.14, 977.790.0, 977.79,0.0,0,0
942,249.484421-649,249.484421,-649,-85,1693,10808,12064,-1168,0.659668,0.736328,-0.071289,0,0,1,0,1,19.14, 977.790.0, 977.79,0.0,0,0
943,249.7503668,249.750366,753,-461,-1840,8732,12132,-1016,0.532959,0.740479,-0.062012,0,0,1,0,1,19.14, 977.790.0, 977.79,0.0,0,0
944,250.087463-244,250.087463,-244,463,1522,12156,13760,-992,0.741943,0.839844,-0.060547,0,0,1,0,1,18.99, 978.020.0, 978.02,0.0,0,0
945,250.3534396,250.353439,571,1855,-68,10436,15472,-948,0.636963,0.944336,-0.057861,0,0,1,0,1,18.99, 977.750.0, 977.75,0.0,0,0
946,250.619431-602,250.619431,-602,170,-439,12640,11532,-80,0.771484,0.703857,-0.004883,0,0,1,0,1,18.99, 977.750.0, 977.75,0.0,0,0
947,250.8854371,250.885437,1494,933,-2564,10276,13080,-568,0.627197,0.79834,-0.034668,0,0,1,0,1,18.71, 978.280.0, 978.28,0.0,0,0
948,251.1594241,251.159424,1169,660,1198,9400,11944,484,0.57373,0.729004,0.029541,0,0,1,0,1,18.71, 977.800.0, 977.80,0.0,0,0
949,251.4253399,251.425339,879,1647,953,8812,12340,-1156,0.537842,0.753174,-0.070557,0,0,0,0,0,18.71, 977.800.0, 977.80,0.0,0,0
950,251.691345-311,251.691345,-311,59,-894,11252,13508,-512,0.686768,0.824463,-0.03125,0,0,1,0,1,18.57, 978.050.0, 978.05,0.0,0,0
951,251.9573212,251.957321,2239,1067,359,12112,11476,-104,0.739258,0.700439,-0.006348,0,0,1,0,1,18.57, 977.820.0, 977.82,0.0,0,0
952,252.2960216,252.296021,626,812,-1563,9396,11788,-584,0.573486,0.719482,-0.035645,0,0,1,0,1,18.57, 977.820.0, 977.82,0.0,0,0
953,252.5619811,252.561981,1004,1892,-541,13140,16828,-868,0.802002,1.0271,-0.052979,0,0,1,0,1,18.64, 977.640.0, 977.64,0.0,0,0
954,252.828003-923,252.828003,-923,-352,-1136,7076,12888,-1104,0.431885,0.786621,-0.067383,0,0,1,0,1,18.64, 977.750.0, 977.75,0.0,0,0
955,253.0939641,253.093964,1345,1633,989,11372,15596,-848,0.694092,0.951904,-0.051758,0,0,2,0,2,18.64, 977.750.0, 977.75,0.0,0,0
956,253.367950-782,253.36795,-782,17,-1088,9128,14108,-1056,0.557129,0.861084,-0.064453,0,0,2,0,2,18.87, 977.380.0, 977.38,0.0,0,0
957,253.6339116,253.633911,592,1586,13,10976,13764,-968,0.669922,0.840088,-0.059082,0,0,2,0,2,18.87, 977.770.0, 977.77,0.0,0,0
958,253.899841-1615,253.899841,-1615,-1165,379,8464,13956,-1752,0.516602,0.851807,-0.106934,0,0,2,0,2,18.87, 977.770.0, 977.77,0.0,0,0
959,254.165787-172,254.165787,-172,-305,224,9108,19052,-2224,0.555908,1.162842,-0.135742,0,0,1,0,1,19, 977.610.0, 977.61,0.0,0,0
960,254.504135-3019,254.504135,-3019,-1346,-932,8260,11432,-1324,0.50415,0.697754,-0.080811,0,0,1,0,1,19, 977.830.0, 977.83,0.0,0,0
961,254.770126-544,254.770126,-544,-214,-1100,11840,15676,-868,0.722656,0.956787,-0.052979,0,0,1,0,1,19, 977.830.0, 977.83,0.0,0,0
962,255.036133-1805,255.036133,-1805,-2036,1470,9020,14872,-1352,0.550537,0.907715,-0.08252,0,0,1,0,1,19.06, 977.650.0, 977.65,0.0,0,0
963,255.3021094,255.302109,379,-1117,-658,8404,15280,-336,0.512939,0.932617,-0.020508,0,0,2,0,2,19.06, 977.760.0, 977.76,0.0,0,0
964,255.576096-1828,255.576096,-1828,-2111,1492,9732,12756,-1124,0.593994,0.778564,-0.068604,0,0,1,0,1,19.06, 977.760.0, 977.76,0.0,0,0
965,255.842117-930,255.842117,-930,-158,-742,9296,14520,-2340,0.567383,0.88623,-0.142822,0,0,1,0,1,19.06, 977.760.0, 977.76,0.0,0,0
966,256.108093-1186,256.108093,-1186,-1183,465,12360,13944,412,0.754395,0.851074,0.025146,0,0,1,0,1,19.13, 977.760.0, 977.76,0.0,0,0
967,256.374023-491,256.374023,-491,67,101,8464,11916,-1112,0.516602,0.727295,-0.067871,0,0,2,0,2,19.13, 977.840.0, 977.84,0.0,0,0
968,256.711212-2561,256.711212,-2561,-1569,-16,12000,13224,-56,0.732422,0.807129,-0.003418,0,0,1,0,1,19.13, 977.840.0, 977.84,0.0,0,0
969,256.9771736,256.977173,58,-3,-169,11396,15780,20,0.695557,0.963135,0.001221,0,0,1,0,1,19.14, 977.740.0, 977.74,0.0,0,0
970,257.243164-1905,257.243164,-1905,-1866,-114,8920,13460,-804,0.544434,0.821533,-0.049072,0,0,1,0,1,19.14, 977.790.0, 977.79,0.0,0,0
971,257.5091254,257.509125,353,-482,530,12092,14800,-264,0.738037,0.90332,-0.016113,0,0,1,0,1,19.14, 977.790.0, 977.79,0.0,0,0
972,257.816132-772,257.816132,-772,-3118,-1459,9484,11416,-768,0.578857,0.696777,-0.046875,0,0,1,0,1,19.16, 977.790.0, 977.79,0.0,0,0
973,258.082123-1155,258.082123,-1155,-1940,-575,10596,14868,-400,0.646729,0.907471,-0.024414,0,0,1,0,1,19.16, 977.820.0, 977.82,0.0,0,0
974,258.378418-953,258.378418,-953,-2092,-42,9668,11660,-1404,0.590088,0.71167,-0.085693,0,0,2,0,2,19.16, 977.820.0, 977.82,0.0,0,0
975,258.644409-1359,258.644409,-1359,-2743,877,11520,16472,-876,0.703125,1.005371,-0.053467,0,0,1,0,1,19.19, 977.790.0, 977.79,0.0,0,0
976,258.918365-648,258.918365,-648,-1254,751,8440,10740,-684,0.515137,0.655518,-0.041748,0,0,2,0,2,19.19, 977.850.0, 977.85,0.0,0,0
977,259.184296-780,259.184296,-780,-1439,177,9056,15484,-1216,0.552734,0.945068,-0.074219,0,0,1,0,1,19.19, 977.850.0, 977.85,0.0,0,0
978,259.450195-896,259.450195,-896,-1703,-385,9964,11320,-892,0.608154,0.690918,-0.054443,0,0,1,0,1,19.22, 977.820.0, 977.82,0.0,0,0
979,259.7161872,259.716187,201,223,2801,10192,14552,-2524,0.62207,0.888184,-0.154053,0,0,2,0,2,19.22, 977.870.0, 977.87,0.0,0,0
980,259.9901735,259.990173,47,68,-1365,10600,12676,-2068,0.646973,0.773682,-0.126221,0,0,2,0,2,19.22, 977.870.0, 977.87,0.0,0,0
981,260.256104-1048,260.256104,-1048,951,1538,10496,12508,-1192,0.640625,0.763428,-0.072754,0,0,2,0,2,19.22, 977.870.0, 977.87,0.0,0,0
982,260.578247-466,260.578247,-466,-82,554,10324,12016,-1328,0.630127,0.733398,-0.081055,0,0,3,0,3,19.22, 977.800.0, 977.80,0.0,0,0
983,260.844086-145,260.844086,-145,-334,1732,10212,11988,-1576,0.623291,0.731689,-0.096191,0,0,2,0,2,19.22, 977.770.0, 977.77,0.0,0,0
984,261.121674-452,261.121674,-452,-494,-499,9436,13524,-864,0.575928,0.825439,-0.052734,0,0,2,0,2,19.22, 977.770.0, 977.77,0.0,0,0
985,261.387604-476,261.387604,-476,-501,-276,8920,13192,-1144,0.544434,0.805176,-0.069824,0,0,1,0,1,19.22, 977.720.0, 977.72,0.0,0,0
986,261.653564-54,261.653564,-54,-233,1198,10172,14600,-456,0.62085,0.891113,-0.027832,0,0,2,0,2,19.22, 977.740.0, 977.74,0.0,0,0
987,261.919434-28,261.919434,-28,475,-136,10020,14412,-928,0.611572,0.879639,-0.056641,0,0,2,0,2,19.22, 977.740.0, 977.74,0.0,0,0
988,262.1933292,262.193329,244,-279,-769,9464,13096,-800,0.577637,0.799316,-0.048828,0,0,2,0,2,19.26, 977.720.0, 977.72,0.0,0,0
989,262.4592297,262.459229,746,769,701,9784,13208,-780,0.597168,0.806152,-0.047607,0,0,2,0,2,19.26, 977.750.0, 977.75,0.0,0,0
990,262.7251591,262.725159,1326,1348,-466,8600,13388,-420,0.524902,0.817139,-0.025635,0,0,2,0,2,19.26, 977.750.0, 977.75,0.0,0,0
991,262.9910282,262.991028,1928,2093,262,8792,14304,-640,0.536621,0.873047,-0.039062,0,0,2,0,2,19.27, 977.700.0, 977.70,0.0,0,0
992,263.2650152,263.265015,1938,2815,698,10532,13804,-396,0.642822,0.842529,-0.02417,0,0,2,0,2,19.27, 977.750.0, 977.75,0.0,0,0
993,263.5309457,263.530945,674,1847,-176,10668,11704,-564,0.651123,0.714355,-0.034424,0,0,2,0,2,19.27, 977.750.0, 977.75,0.0,0,0
994,263.7969369,263.796936,943,1766,2503,11444,12228,-1748,0.698486,0.746338,-0.106689,0,0,2,0,2,19.29, 977.750.0, 977.75,0.0,0,0
995,264.0627751,264.062775,1024,1611,2779,11052,14100,-516,0.674561,0.860596,-0.031494,0,0,2,0,2,19.29, 977.780.0, 977.78,0.0,0,0
996,264.3367921,264.336792,1152,1905,1760,10572,11336,-752,0.645264,0.691895,-0.045898,0,0,2,0,2,19.29, 977.780.0, 977.78,0.0,0,0
997,264.6026921,264.602692,148,1917,180,11700,11284,-856,0.714111,0.688721,-0.052246,0,0,2,0,2,19.29, 977.780.0, 977.78,0.0,0,0
998,264.8685611,264.868561,1166,1511,-152,11120,11884,308,0.678711,0.725342,0.018799,0,0,2,0,2,19.24, 977.960.0, 977.96,0.0,0,0
999,265.1345839,265.134583,869,1269,1179,12000,11132,-368,0.732422,0.679443,-0.022461,0,0,2,0,2,19.24, 977.880.0, 977.88,0.0,0,0
1000,265.4084475,265.408447,519,535,-1107,11760,11136,-692,0.717773,0.679688,-0.042236,0,0,2,0,2,19.24, 977.880.0, 977.88,0.0,0,0
1001,265.6742867,265.674286,657,374,705,11804,11748,-552,0.720459,0.717041,-0.033691,0,0,2,0,2,19.39, 977.540.0, 977.54,0.0,0,0
1002,265.9400945,265.940094,538,517,695,12012,11996,-772,0.733154,0.732178,-0.047119,0,0,2,0,2,19.39, 977.780.0, 977.78,0.0,0,0
1003,266.2058417,266.205841,695,136,-407,11424,11736,-1304,0.697266,0.716309,-0.07959,0,0,2,0,2,19.39, 977.780.0, 977.78,0.0,0,0
1004,266.5110178,266.511017,757,688,280,12104,12136,-1160,0.73877,0.740723,-0.070801,0,0,2,0,2,19.47, 977.570.0, 977.57,0.0,0,0
1005,266.7768866,266.776886,616,1459,-330,12332,11724,-400,0.752686,0.715576,-0.024414,0,0,2,0,2,19.47, 977.710.0, 977.71,0.0,0,0
1006,267.042755-407,267.042755,-407,289,368,13180,11080,-656,0.804443,0.67627,-0.040039,0,0,3,0,3,19.47, 977.710.0, 977.71,0.0,0,0
1007,267.3085944,267.308594,373,506,438,12468,11184,-1128,0.760986,0.682617,-0.068848,0,0,2,0,2,19.53, 977.740.0, 977.74,0.0,0,0
1008,267.5823671,267.582367,1285,396,201,11884,11728,-904,0.725342,0.71582,-0.055176,0,0,2,0,2,19.53, 977.850.0, 977.85,0.0,0,0
1009,267.8483581,267.848358,1257,1326,256,12512,11532,-1076,0.763672,0.703857,-0.065674,0,0,2,0,2,19.53, 977.850.0, 977.85,0.0,0,0
1010,268.1143491,268.114349,1144,2213,137,11964,10052,-500,0.730225,0.613525,-0.030518,0,0,2,0,2,19.53, 977.850.0, 977.85,0.0,0,0
1011,268.3802492,268.380249,229,899,-591,13100,10364,-984,0.799561,0.632568,-0.060059,0,0,3,0,3,19.32, 978.160.0, 978.16,0.0,0,0
1012,268.6542363,268.654236,269,1310,781,12092,10504,-576,0.738037,0.641113,-0.035156,0,0,2,0,2,19.32, 977.800.0, 977.80,0.0,0,0
1013,268.920197-294,268.920197,-294,1484,703,13380,10648,-532,0.81665,0.649902,-0.032471,0,0,2,0,2,19.32, 977.800.0, 977.80,0.0,0,0
1014,269.186157-585,269.186157,-585,1333,504,12880,10528,152,0.786133,0.642578,0.009277,0,0,3,0,3,19.29, 977.830.0, 977.83,0.0,0,0
1015,269.452087-969,269.452087,-969,-24,-161,12644,10500,696,0.771729,0.640869,0.04248,0,0,2,0,2,19.29, 977.780.0, 977.78,0.0,0,0
1016,269.7260131,269.726013,1014,-185,-2344,12256,10996,1508,0.748047,0.671143,0.092041,0,0,3,0,3,19.29, 977.780.0, 977.78,0.0,0,0
1017,269.9920351,269.992035,1483,396,-1558,14124,12288,2324,0.862061,0.75,0.141846,0,0,2,0,2,19.19, 977.990.0, 977.99,0.0,0,0
1018,270.257996-30,270.257996,-30,62,2375,13740,10400,1160,0.838623,0.634766,0.070801,0,0,3,0,3,19.19, 977.820.0, 977.82,0.0,0,0
1019,270.523895-556,270.523895,-556,26,-1761,13444,10684,252,0.820557,0.6521,0.015381,0,0,2,0,2,19.19, 977.820.0, 977.82,0.0,0,0
1020,270.7978825,270.797882,539,415,-408,14276,13300,1724,0.871338,0.811768,0.105225,0,0,2,0,2,19.19, 977.820.0, 977.82,0.0,0,0
1021,271.063812-420,271.063812,-420,106,345,13200,11040,1068,0.805664,0.673828,0.065186,0,0,3,0,3,19.19, 977.820.0, 977.82,0.0,0,0
1022,271.329773-162,271.329773,-162,-457,-621,11404,9600,448,0.696045,0.585938,0.027344,0,0,2,0,2,19.19, 977.820.0, 977.82,0.0,0,0
1023,271.595703-424,271.595703,-424,123,-18,13020,11016,1088,0.794678,0.672363,0.066406,0,0,3,0,3,19.19, 977.820.0, 977.82,0.0,0,0
1024,271.869659-33,271.869659,-33,-13,994,12332,9124,732,0.752686,0.556885,0.044678,0,0,2,0,2,19.16, 977.870.0, 977.87,0.0,0,0
1025,272.135620-1350,272.13562,-1350,-325,1480,13048,9072,396,0.796387,0.553711,0.02417,0,0,3,0,3,19.16, 977.840.0, 977.84,0.0,0,0
1026,272.401581-508,272.401581,-508,-169,-1886,9428,9836,32,0.575439,0.600342,0.001953,0,0,3,0,3,19.16, 977.840.0, 977.84,0.0,0,0
1027,272.6674808,272.66748,844,372,-15,14344,13124,1252,0.875488,0.801025,0.076416,0,0,2,0,2,19.17, 977.900.0, 977.90,0.0,0,0
1028,272.941467-228,272.941467,-228,-221,944,11656,11528,284,0.711426,0.703613,0.017334,0,0,3,0,3,19.17, 977.900.0, 977.90,0.0,0,0
1029,273.207489-693,273.207489,-693,-751,1332,12244,10788,-368,0.747314,0.658447,-0.022461,0,0,3,0,3,19.17, 977.900.0, 977.90,0.0,0,0
1030,273.473450-375,273.47345,-375,1270,-2337,11584,11672,784,0.707031,0.712402,0.047852,0,0,3,0,3,19.18, 977.900.0, 977.90,0.0,0,0
1031,273.7393802,273.73938,216,975,364,12780,9788,1356,0.780029,0.597412,0.082764,0,0,2,0,2,19.18, 977.920.0, 977.92,0.0,0,0
1032,274.0133674,274.013367,374,76,575,12416,11584,544,0.757812,0.707031,0.033203,0,0,3,0,3,19.18, 977.920.0, 977.92,0.0,0,0
